component_id,repository,tag,sbom_source_path,bom_ref,component_type,component_name,component_version,publisher,purl,raw_cpe,structural_status,error_message,part_raw,vendor_raw,product_raw,version_raw,update_raw,edition_raw,language_raw,sw_edition_raw,target_sw_raw,target_hw_raw,other_raw
87438,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libc-bin@2.41-12%2Bdeb13u3?arch=amd64&distro=debian-13.6&package-id=db8f902611567c92&upstream=glibc,library,libc-bin,2.41-12+deb13u3,GNU Libc Maintainers <debian-glibc@lists.debian.org>,pkg:deb/debian/libc-bin@2.41-12%2Bdeb13u3?arch=amd64&distro=debian-13.6&upstream=glibc,cpe:2.3:a:libc-bin:libc-bin:2.41-12\+deb13u3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libc-bin,libc-bin,2.41-12\+deb13u3,*,*,*,*,*,*,*
87442,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libcrypt1@1%3A4.4.38-1?arch=amd64&distro=debian-13.6&package-id=757587ed7bd452da&upstream=libxcrypt,library,libcrypt1,1:4.4.38-1,Marco d'Itri <md@linux.it>,pkg:deb/debian/libcrypt1@1%3A4.4.38-1?arch=amd64&distro=debian-13.6&upstream=libxcrypt,cpe:2.3:a:libcrypt1:libcrypt1:1\:4.4.38-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcrypt1,libcrypt1,1\:4.4.38-1,*,*,*,*,*,*,*
87443,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libdb5.3t64@5.3.28%2Bdfsg2-9?arch=amd64&distro=debian-13.6&package-id=691cff16cd9ac9e6&upstream=db5.3,library,libdb5.3t64,5.3.28+dfsg2-9,Debian QA Group <packages@qa.debian.org>,pkg:deb/debian/libdb5.3t64@5.3.28%2Bdfsg2-9?arch=amd64&distro=debian-13.6&upstream=db5.3,cpe:2.3:a:libdb5.3t64:libdb5.3t64:5.3.28\+dfsg2-9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdb5.3t64,libdb5.3t64,5.3.28\+dfsg2-9,*,*,*,*,*,*,*
87444,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libdebconfclient0@0.280?arch=amd64&distro=debian-13.6&package-id=58dd2cc5f3eff2c7&upstream=cdebconf,library,libdebconfclient0,0.280,Debian Install System Team <debian-boot@lists.debian.org>,pkg:deb/debian/libdebconfclient0@0.280?arch=amd64&distro=debian-13.6&upstream=cdebconf,cpe:2.3:a:libdebconfclient0:libdebconfclient0:0.280:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdebconfclient0,libdebconfclient0,0.280,*,*,*,*,*,*,*
87445,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libevent-2.1-7t64@2.1.12-stable-10%2Bb1?arch=amd64&distro=debian-13.6&package-id=eb7c524f6d1e11f1&upstream=libevent%402.1.12-stable-10,library,libevent-2.1-7t64,2.1.12-stable-10+b1,Nicolas Mora <babelouest@debian.org>,pkg:deb/debian/libevent-2.1-7t64@2.1.12-stable-10%2Bb1?arch=amd64&distro=debian-13.6&upstream=libevent%402.1.12-stable-10,cpe:2.3:a:libevent-2.1-7t64:libevent-2.1-7t64:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libevent-2.1-7t64,libevent-2.1-7t64,2.1.12-stable-10\+b1,*,*,*,*,*,*,*
87446,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libgcc-s1@14.2.0-19?arch=amd64&distro=debian-13.6&package-id=2338ed612a82adf3&upstream=gcc-14,library,libgcc-s1,14.2.0-19,Debian GCC Maintainers <debian-gcc@lists.debian.org>,pkg:deb/debian/libgcc-s1@14.2.0-19?arch=amd64&distro=debian-13.6&upstream=gcc-14,cpe:2.3:a:libgcc-s1:libgcc-s1:14.2.0-19:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libgcc-s1,libgcc-s1,14.2.0-19,*,*,*,*,*,*,*
87447,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libgmp10@2%3A6.3.0%2Bdfsg-3?arch=amd64&distro=debian-13.6&package-id=1c7a811a4bd26f31&upstream=gmp,library,libgmp10,2:6.3.0+dfsg-3,Debian Science Maintainers <debian-science-maintainers@lists.alioth.debian.org>,pkg:deb/debian/libgmp10@2%3A6.3.0%2Bdfsg-3?arch=amd64&distro=debian-13.6&upstream=gmp,cpe:2.3:a:libgmp10:libgmp10:2\:6.3.0\+dfsg-3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libgmp10,libgmp10,2\:6.3.0\+dfsg-3,*,*,*,*,*,*,*
87448,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libhogweed6t64@3.10.1-1?arch=amd64&distro=debian-13.6&package-id=149dfd0fe1a0f504&upstream=nettle,library,libhogweed6t64,3.10.1-1,Magnus Holmgren <holmgren@debian.org>,pkg:deb/debian/libhogweed6t64@3.10.1-1?arch=amd64&distro=debian-13.6&upstream=nettle,cpe:2.3:a:libhogweed6t64:libhogweed6t64:3.10.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libhogweed6t64,libhogweed6t64,3.10.1-1,*,*,*,*,*,*,*
87449,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/liblastlog2-2@2.41-5?arch=amd64&distro=debian-13.6&package-id=82f554653d484779&upstream=util-linux,library,liblastlog2-2,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/liblastlog2-2@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:liblastlog2-2:liblastlog2-2:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,liblastlog2-2,liblastlog2-2,2.41-5,*,*,*,*,*,*,*
87450,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/liblz4-1@1.10.0-4?arch=amd64&distro=debian-13.6&package-id=4027ba8f2aab9b06&upstream=lz4,library,liblz4-1,1.10.0-4,Nobuhiro Iwamatsu <iwamatsu@debian.org>,pkg:deb/debian/liblz4-1@1.10.0-4?arch=amd64&distro=debian-13.6&upstream=lz4,cpe:2.3:a:liblz4-1:liblz4-1:1.10.0-4:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,liblz4-1,liblz4-1,1.10.0-4,*,*,*,*,*,*,*
87451,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/liblzma5@5.8.1-1%2Bdeb13u1?arch=amd64&distro=debian-13.6&package-id=9ade75968c48cc77&upstream=xz-utils,library,liblzma5,5.8.1-1+deb13u1,Sebastian Andrzej Siewior <sebastian@breakpoint.cc>,pkg:deb/debian/liblzma5@5.8.1-1%2Bdeb13u1?arch=amd64&distro=debian-13.6&upstream=xz-utils,cpe:2.3:a:liblzma5:liblzma5:5.8.1-1\+deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,liblzma5,liblzma5,5.8.1-1\+deb13u1,*,*,*,*,*,*,*
87452,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libmd0@1.1.0-2%2Bb1?arch=amd64&distro=debian-13.6&package-id=ffd304ab77f359f2&upstream=libmd%401.1.0-2,library,libmd0,1.1.0-2+b1,Guillem Jover <guillem@debian.org>,pkg:deb/debian/libmd0@1.1.0-2%2Bb1?arch=amd64&distro=debian-13.6&upstream=libmd%401.1.0-2,cpe:2.3:a:libmd0:libmd0:1.1.0-2\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libmd0,libmd0,1.1.0-2\+b1,*,*,*,*,*,*,*
87453,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libmount1@2.41-5?arch=amd64&distro=debian-13.6&package-id=fb348d32a9e96833&upstream=util-linux,library,libmount1,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/libmount1@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:libmount1:libmount1:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libmount1,libmount1,2.41-5,*,*,*,*,*,*,*
87454,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libnettle8t64@3.10.1-1?arch=amd64&distro=debian-13.6&package-id=830df7dec0785e1a&upstream=nettle,library,libnettle8t64,3.10.1-1,Magnus Holmgren <holmgren@debian.org>,pkg:deb/debian/libnettle8t64@3.10.1-1?arch=amd64&distro=debian-13.6&upstream=nettle,cpe:2.3:a:libnettle8t64:libnettle8t64:3.10.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libnettle8t64,libnettle8t64,3.10.1-1,*,*,*,*,*,*,*
87458,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libpam0g@1.7.0-5?arch=amd64&distro=debian-13.6&package-id=1c6c7728b37b94de&upstream=pam,library,libpam0g,1.7.0-5,Sam Hartman <hartmans@debian.org>,pkg:deb/debian/libpam0g@1.7.0-5?arch=amd64&distro=debian-13.6&upstream=pam,cpe:2.3:a:libpam0g:libpam0g:1.7.0-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpam0g,libpam0g,1.7.0-5,*,*,*,*,*,*,*
87455,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libpam-modules@1.7.0-5?arch=amd64&distro=debian-13.6&package-id=1f32975dfd37be95&upstream=pam,library,libpam-modules,1.7.0-5,Sam Hartman <hartmans@debian.org>,pkg:deb/debian/libpam-modules@1.7.0-5?arch=amd64&distro=debian-13.6&upstream=pam,cpe:2.3:a:libpam-modules:libpam-modules:1.7.0-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpam-modules,libpam-modules,1.7.0-5,*,*,*,*,*,*,*
87456,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libpam-modules-bin@1.7.0-5?arch=amd64&distro=debian-13.6&package-id=cb7fdbb7b6a04bdc&upstream=pam,library,libpam-modules-bin,1.7.0-5,Sam Hartman <hartmans@debian.org>,pkg:deb/debian/libpam-modules-bin@1.7.0-5?arch=amd64&distro=debian-13.6&upstream=pam,cpe:2.3:a:libpam-modules-bin:libpam-modules-bin:1.7.0-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpam-modules-bin,libpam-modules-bin,1.7.0-5,*,*,*,*,*,*,*
87457,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libpam-runtime@1.7.0-5?arch=all&distro=debian-13.6&package-id=eb5873c5c35e21b8&upstream=pam,library,libpam-runtime,1.7.0-5,Sam Hartman <hartmans@debian.org>,pkg:deb/debian/libpam-runtime@1.7.0-5?arch=all&distro=debian-13.6&upstream=pam,cpe:2.3:a:libpam-runtime:libpam-runtime:1.7.0-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpam-runtime,libpam-runtime,1.7.0-5,*,*,*,*,*,*,*
87459,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libpcre2-8-0@10.46-1~deb13u1?arch=amd64&distro=debian-13.6&package-id=c8ce23e36f4d6bca&upstream=pcre2,library,libpcre2-8-0,10.46-1~deb13u1,Matthew Vernon <matthew@debian.org>,pkg:deb/debian/libpcre2-8-0@10.46-1~deb13u1?arch=amd64&distro=debian-13.6&upstream=pcre2,cpe:2.3:a:libpcre2-8-0:libpcre2-8-0:10.46-1\~deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpcre2-8-0,libpcre2-8-0,10.46-1\~deb13u1,*,*,*,*,*,*,*
87460,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsasl2-2@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&package-id=0fa9072a5bfd36b6&upstream=cyrus-sasl2,library,libsasl2-2,2.1.28+dfsg1-9,Debian Cyrus Team <team+cyrus@tracker.debian.org>,pkg:deb/debian/libsasl2-2@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&upstream=cyrus-sasl2,cpe:2.3:a:libsasl2-2:libsasl2-2:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsasl2-2,libsasl2-2,2.1.28\+dfsg1-9,*,*,*,*,*,*,*
87461,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsasl2-modules@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&package-id=49a4d8c55005c2cf&upstream=cyrus-sasl2,library,libsasl2-modules,2.1.28+dfsg1-9,Debian Cyrus Team <team+cyrus@tracker.debian.org>,pkg:deb/debian/libsasl2-modules@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&upstream=cyrus-sasl2,cpe:2.3:a:libsasl2-modules:libsasl2-modules:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsasl2-modules,libsasl2-modules,2.1.28\+dfsg1-9,*,*,*,*,*,*,*
87462,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsasl2-modules-db@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&package-id=175bd219d71968b9&upstream=cyrus-sasl2,library,libsasl2-modules-db,2.1.28+dfsg1-9,Debian Cyrus Team <team+cyrus@tracker.debian.org>,pkg:deb/debian/libsasl2-modules-db@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&upstream=cyrus-sasl2,cpe:2.3:a:libsasl2-modules-db:libsasl2-modules-db:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsasl2-modules-db,libsasl2-modules-db,2.1.28\+dfsg1-9,*,*,*,*,*,*,*
87463,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libseccomp2@2.6.0-2?arch=amd64&distro=debian-13.6&package-id=484580cc24603555&upstream=libseccomp,library,libseccomp2,2.6.0-2,Kees Cook <kees@debian.org>,pkg:deb/debian/libseccomp2@2.6.0-2?arch=amd64&distro=debian-13.6&upstream=libseccomp,cpe:2.3:a:libseccomp2:libseccomp2:2.6.0-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libseccomp2,libseccomp2,2.6.0-2,*,*,*,*,*,*,*
87464,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libselinux1@3.8.1-1?arch=amd64&distro=debian-13.6&package-id=519cd66aedc85adf&upstream=libselinux,library,libselinux1,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libselinux1@3.8.1-1?arch=amd64&distro=debian-13.6&upstream=libselinux,cpe:2.3:a:libselinux1:libselinux1:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libselinux1,libselinux1,3.8.1-1,*,*,*,*,*,*,*
87466,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsemanage2@3.8.1-1?arch=amd64&distro=debian-13.6&package-id=48d5af32889b375b&upstream=libsemanage,library,libsemanage2,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libsemanage2@3.8.1-1?arch=amd64&distro=debian-13.6&upstream=libsemanage,cpe:2.3:a:libsemanage2:libsemanage2:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsemanage2,libsemanage2,3.8.1-1,*,*,*,*,*,*,*
87465,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsemanage-common@3.8.1-1?arch=all&distro=debian-13.6&package-id=c638ea9ec05d410a&upstream=libsemanage,library,libsemanage-common,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libsemanage-common@3.8.1-1?arch=all&distro=debian-13.6&upstream=libsemanage,cpe:2.3:a:libsemanage-common:libsemanage-common:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsemanage-common,libsemanage-common,3.8.1-1,*,*,*,*,*,*,*
87467,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsepol2@3.8.1-1?arch=amd64&distro=debian-13.6&package-id=3392d9f030dfa725&upstream=libsepol,library,libsepol2,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libsepol2@3.8.1-1?arch=amd64&distro=debian-13.6&upstream=libsepol,cpe:2.3:a:libsepol2:libsepol2:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsepol2,libsepol2,3.8.1-1,*,*,*,*,*,*,*
87468,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsmartcols1@2.41-5?arch=amd64&distro=debian-13.6&package-id=a8b3fa3699849e35&upstream=util-linux,library,libsmartcols1,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/libsmartcols1@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:libsmartcols1:libsmartcols1:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsmartcols1,libsmartcols1,2.41-5,*,*,*,*,*,*,*
87469,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsqlite3-0@3.46.1-7%2Bdeb13u1?arch=amd64&distro=debian-13.6&package-id=0e674e420f2bfafa&upstream=sqlite3,library,libsqlite3-0,3.46.1-7+deb13u1,Laszlo Boszormenyi (GCS) <gcs@debian.org>,pkg:deb/debian/libsqlite3-0@3.46.1-7%2Bdeb13u1?arch=amd64&distro=debian-13.6&upstream=sqlite3,cpe:2.3:a:libsqlite3-0:libsqlite3-0:3.46.1-7\+deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsqlite3-0,libsqlite3-0,3.46.1-7\+deb13u1,*,*,*,*,*,*,*
87470,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libssl3t64@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6&package-id=b53f18d1bacb9feb&upstream=openssl,library,libssl3t64,3.5.6-1~deb13u2,Debian OpenSSL Team <pkg-openssl-devel@alioth-lists.debian.net>,pkg:deb/debian/libssl3t64@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6&upstream=openssl,cpe:2.3:a:libssl3t64:libssl3t64:3.5.6-1\~deb13u2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libssl3t64,libssl3t64,3.5.6-1\~deb13u2,*,*,*,*,*,*,*
87471,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libstdc%2B%2B6@14.2.0-19?arch=amd64&distro=debian-13.6&package-id=7dc961cf921ecd08&upstream=gcc-14,library,libstdc++6,14.2.0-19,Debian GCC Maintainers <debian-gcc@lists.debian.org>,pkg:deb/debian/libstdc%2B%2B6@14.2.0-19?arch=amd64&distro=debian-13.6&upstream=gcc-14,cpe:2.3:a:libstdc\+\+6:libstdc\+\+6:14.2.0-19:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libstdc\+\+6,libstdc\+\+6,14.2.0-19,*,*,*,*,*,*,*
87472,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libsystemd0@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&package-id=8bfae933fd40ea5d&upstream=systemd,library,libsystemd0,257.13-1~deb13u1,Debian systemd Maintainers <pkg-systemd-maintainers@lists.alioth.debian.org>,pkg:deb/debian/libsystemd0@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&upstream=systemd,cpe:2.3:a:libsystemd0:libsystemd0:257.13-1\~deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsystemd0,libsystemd0,257.13-1\~deb13u1,*,*,*,*,*,*,*
87473,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libtinfo6@6.5%2B20250216-2?arch=amd64&distro=debian-13.6&package-id=7402a3d31bb024db&upstream=ncurses,library,libtinfo6,6.5+20250216-2,Ncurses Maintainers <ncurses@packages.debian.org>,pkg:deb/debian/libtinfo6@6.5%2B20250216-2?arch=amd64&distro=debian-13.6&upstream=ncurses,cpe:2.3:a:libtinfo6:libtinfo6:6.5\+20250216-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libtinfo6,libtinfo6,6.5\+20250216-2,*,*,*,*,*,*,*
87474,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libudev1@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&package-id=4468281f476fc994&upstream=systemd,library,libudev1,257.13-1~deb13u1,Debian systemd Maintainers <pkg-systemd-maintainers@lists.alioth.debian.org>,pkg:deb/debian/libudev1@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&upstream=systemd,cpe:2.3:a:libudev1:libudev1:257.13-1\~deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libudev1,libudev1,257.13-1\~deb13u1,*,*,*,*,*,*,*
87475,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libuuid1@2.41-5?arch=amd64&distro=debian-13.6&package-id=a8a27df4740c7b35&upstream=util-linux,library,libuuid1,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/libuuid1@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:libuuid1:libuuid1:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libuuid1,libuuid1,2.41-5,*,*,*,*,*,*,*
87476,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libxxhash0@0.8.3-2?arch=amd64&distro=debian-13.6&package-id=8047a2247d2d0e45&upstream=xxhash,library,libxxhash0,0.8.3-2,Josue Ortega <josue@debian.org>,pkg:deb/debian/libxxhash0@0.8.3-2?arch=amd64&distro=debian-13.6&upstream=xxhash,cpe:2.3:a:libxxhash0:libxxhash0:0.8.3-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libxxhash0,libxxhash0,0.8.3-2,*,*,*,*,*,*,*
87477,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/libzstd1@1.5.7%2Bdfsg-1?arch=amd64&distro=debian-13.6&package-id=a054cdb90cdf7119&upstream=libzstd,library,libzstd1,1.5.7+dfsg-1,RPM packaging team <team+pkg-rpm@tracker.debian.org>,pkg:deb/debian/libzstd1@1.5.7%2Bdfsg-1?arch=amd64&distro=debian-13.6&upstream=libzstd,cpe:2.3:a:libzstd1:libzstd1:1.5.7\+dfsg-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libzstd1,libzstd1,1.5.7\+dfsg-1,*,*,*,*,*,*,*
87478,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/login@1%3A4.16.0-2%2Breally2.41-5?arch=amd64&distro=debian-13.6&package-id=dd4a8fd9dddb7191&upstream=util-linux%402.41-5,library,login,1:4.16.0-2+really2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/login@1%3A4.16.0-2%2Breally2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux%402.41-5,cpe:2.3:a:login:login:1\:4.16.0-2\+really2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,login,login,1\:4.16.0-2\+really2.41-5,*,*,*,*,*,*,*
87479,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/login.defs@1%3A4.17.4-2?arch=all&distro=debian-13.6&package-id=893ab677af71bedc&upstream=shadow,library,login.defs,1:4.17.4-2,Shadow package maintainers <pkg-shadow-devel@lists.alioth.debian.org>,pkg:deb/debian/login.defs@1%3A4.17.4-2?arch=all&distro=debian-13.6&upstream=shadow,cpe:2.3:a:login.defs:login.defs:1\:4.17.4-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,login.defs,login.defs,1\:4.17.4-2,*,*,*,*,*,*,*
87480,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/mawk@1.3.4.20250131-1?arch=amd64&distro=debian-13.6&package-id=d66f7150f339b011,library,mawk,1.3.4.20250131-1,Boyuan Yang <byang@debian.org>,pkg:deb/debian/mawk@1.3.4.20250131-1?arch=amd64&distro=debian-13.6,cpe:2.3:a:mawk:mawk:1.3.4.20250131-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,mawk,mawk,1.3.4.20250131-1,*,*,*,*,*,*,*
87481,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:generic/memcached@1.6.45?package-id=0820add4a524a474,application,memcached,1.6.45,,pkg:generic/memcached@1.6.45,cpe:2.3:a:memcached:memcached:1.6.45:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,memcached,memcached,1.6.45,*,*,*,*,*,*,*
87482,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/mount@2.41-5?arch=amd64&distro=debian-13.6&package-id=0875fd1d871c7e1b&upstream=util-linux,library,mount,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/mount@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:mount:mount:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,mount,mount,2.41-5,*,*,*,*,*,*,*
87483,docker.io/library/memcached,1.6.45,pilot/results/sboms/memcached-1.6.45.cdx.json,pkg:deb/debian/ncurses-base@6.5%2B20250216-2?arch=all&distro=debian-13.6&package-id=3f9378db54aaac9e&upstream=ncurses,library,ncurses-base,6.5+20250216-2,Ncurses Maintainers <ncurses@packages.debian.org>,pkg:deb/debian/ncurses-base@6.5%2B20250216-2?arch=all&distro=debian-13.6&upstream=ncurses,cpe:2.3:a:ncurses-base:ncurses-base:6.5\+20250216-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,ncurses-base,ncurses-base,6.5\+20250216-2,*,*,*,*,*,*,*
