component_id,image_id,image_reference,component_name,component_version,primary_cpe,status,matched_cpe_name_id,deprecated,snapshot_id
87439,11,docker.io/library/memcached:1.6.45,libc6,2.41-12+deb13u3,cpe:2.3:a:libc6:libc6:2.41-12\+deb13u3:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87441,11,docker.io/library/memcached:1.6.45,libcap2,1:2.75-10+deb13u1+b1,cpe:2.3:a:libcap2:libcap2:1\:2.75-10\+deb13u1\+b1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87440,11,docker.io/library/memcached:1.6.45,libcap-ng0,0.8.5-4+b1,cpe:2.3:a:libcap-ng0:libcap-ng0:0.8.5-4\+b1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87438,11,docker.io/library/memcached:1.6.45,libc-bin,2.41-12+deb13u3,cpe:2.3:a:libc-bin:libc-bin:2.41-12\+deb13u3:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87442,11,docker.io/library/memcached:1.6.45,libcrypt1,1:4.4.38-1,cpe:2.3:a:libcrypt1:libcrypt1:1\:4.4.38-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87443,11,docker.io/library/memcached:1.6.45,libdb5.3t64,5.3.28+dfsg2-9,cpe:2.3:a:libdb5.3t64:libdb5.3t64:5.3.28\+dfsg2-9:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87444,11,docker.io/library/memcached:1.6.45,libdebconfclient0,0.280,cpe:2.3:a:libdebconfclient0:libdebconfclient0:0.280:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87445,11,docker.io/library/memcached:1.6.45,libevent-2.1-7t64,2.1.12-stable-10+b1,cpe:2.3:a:libevent-2.1-7t64:libevent-2.1-7t64:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87446,11,docker.io/library/memcached:1.6.45,libgcc-s1,14.2.0-19,cpe:2.3:a:libgcc-s1:libgcc-s1:14.2.0-19:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87447,11,docker.io/library/memcached:1.6.45,libgmp10,2:6.3.0+dfsg-3,cpe:2.3:a:libgmp10:libgmp10:2\:6.3.0\+dfsg-3:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87448,11,docker.io/library/memcached:1.6.45,libhogweed6t64,3.10.1-1,cpe:2.3:a:libhogweed6t64:libhogweed6t64:3.10.1-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87449,11,docker.io/library/memcached:1.6.45,liblastlog2-2,2.41-5,cpe:2.3:a:liblastlog2-2:liblastlog2-2:2.41-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87450,11,docker.io/library/memcached:1.6.45,liblz4-1,1.10.0-4,cpe:2.3:a:liblz4-1:liblz4-1:1.10.0-4:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87451,11,docker.io/library/memcached:1.6.45,liblzma5,5.8.1-1+deb13u1,cpe:2.3:a:liblzma5:liblzma5:5.8.1-1\+deb13u1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87452,11,docker.io/library/memcached:1.6.45,libmd0,1.1.0-2+b1,cpe:2.3:a:libmd0:libmd0:1.1.0-2\+b1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87453,11,docker.io/library/memcached:1.6.45,libmount1,2.41-5,cpe:2.3:a:libmount1:libmount1:2.41-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87454,11,docker.io/library/memcached:1.6.45,libnettle8t64,3.10.1-1,cpe:2.3:a:libnettle8t64:libnettle8t64:3.10.1-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87458,11,docker.io/library/memcached:1.6.45,libpam0g,1.7.0-5,cpe:2.3:a:libpam0g:libpam0g:1.7.0-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87455,11,docker.io/library/memcached:1.6.45,libpam-modules,1.7.0-5,cpe:2.3:a:libpam-modules:libpam-modules:1.7.0-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87456,11,docker.io/library/memcached:1.6.45,libpam-modules-bin,1.7.0-5,cpe:2.3:a:libpam-modules-bin:libpam-modules-bin:1.7.0-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87457,11,docker.io/library/memcached:1.6.45,libpam-runtime,1.7.0-5,cpe:2.3:a:libpam-runtime:libpam-runtime:1.7.0-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87459,11,docker.io/library/memcached:1.6.45,libpcre2-8-0,10.46-1~deb13u1,cpe:2.3:a:libpcre2-8-0:libpcre2-8-0:10.46-1\~deb13u1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87460,11,docker.io/library/memcached:1.6.45,libsasl2-2,2.1.28+dfsg1-9,cpe:2.3:a:libsasl2-2:libsasl2-2:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87461,11,docker.io/library/memcached:1.6.45,libsasl2-modules,2.1.28+dfsg1-9,cpe:2.3:a:libsasl2-modules:libsasl2-modules:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87462,11,docker.io/library/memcached:1.6.45,libsasl2-modules-db,2.1.28+dfsg1-9,cpe:2.3:a:libsasl2-modules-db:libsasl2-modules-db:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87463,11,docker.io/library/memcached:1.6.45,libseccomp2,2.6.0-2,cpe:2.3:a:libseccomp2:libseccomp2:2.6.0-2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87464,11,docker.io/library/memcached:1.6.45,libselinux1,3.8.1-1,cpe:2.3:a:libselinux1:libselinux1:3.8.1-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87466,11,docker.io/library/memcached:1.6.45,libsemanage2,3.8.1-1,cpe:2.3:a:libsemanage2:libsemanage2:3.8.1-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87465,11,docker.io/library/memcached:1.6.45,libsemanage-common,3.8.1-1,cpe:2.3:a:libsemanage-common:libsemanage-common:3.8.1-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87467,11,docker.io/library/memcached:1.6.45,libsepol2,3.8.1-1,cpe:2.3:a:libsepol2:libsepol2:3.8.1-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87468,11,docker.io/library/memcached:1.6.45,libsmartcols1,2.41-5,cpe:2.3:a:libsmartcols1:libsmartcols1:2.41-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87469,11,docker.io/library/memcached:1.6.45,libsqlite3-0,3.46.1-7+deb13u1,cpe:2.3:a:libsqlite3-0:libsqlite3-0:3.46.1-7\+deb13u1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87470,11,docker.io/library/memcached:1.6.45,libssl3t64,3.5.6-1~deb13u2,cpe:2.3:a:libssl3t64:libssl3t64:3.5.6-1\~deb13u2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87471,11,docker.io/library/memcached:1.6.45,libstdc++6,14.2.0-19,cpe:2.3:a:libstdc\+\+6:libstdc\+\+6:14.2.0-19:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87472,11,docker.io/library/memcached:1.6.45,libsystemd0,257.13-1~deb13u1,cpe:2.3:a:libsystemd0:libsystemd0:257.13-1\~deb13u1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87473,11,docker.io/library/memcached:1.6.45,libtinfo6,6.5+20250216-2,cpe:2.3:a:libtinfo6:libtinfo6:6.5\+20250216-2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87474,11,docker.io/library/memcached:1.6.45,libudev1,257.13-1~deb13u1,cpe:2.3:a:libudev1:libudev1:257.13-1\~deb13u1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87475,11,docker.io/library/memcached:1.6.45,libuuid1,2.41-5,cpe:2.3:a:libuuid1:libuuid1:2.41-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87476,11,docker.io/library/memcached:1.6.45,libxxhash0,0.8.3-2,cpe:2.3:a:libxxhash0:libxxhash0:0.8.3-2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87477,11,docker.io/library/memcached:1.6.45,libzstd1,1.5.7+dfsg-1,cpe:2.3:a:libzstd1:libzstd1:1.5.7\+dfsg-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87478,11,docker.io/library/memcached:1.6.45,login,1:4.16.0-2+really2.41-5,cpe:2.3:a:login:login:1\:4.16.0-2\+really2.41-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87479,11,docker.io/library/memcached:1.6.45,login.defs,1:4.17.4-2,cpe:2.3:a:login.defs:login.defs:1\:4.17.4-2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87480,11,docker.io/library/memcached:1.6.45,mawk,1.3.4.20250131-1,cpe:2.3:a:mawk:mawk:1.3.4.20250131-1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87481,11,docker.io/library/memcached:1.6.45,memcached,1.6.45,cpe:2.3:a:memcached:memcached:1.6.45:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87482,11,docker.io/library/memcached:1.6.45,mount,2.41-5,cpe:2.3:a:mount:mount:2.41-5:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87483,11,docker.io/library/memcached:1.6.45,ncurses-base,6.5+20250216-2,cpe:2.3:a:ncurses-base:ncurses-base:6.5\+20250216-2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87484,11,docker.io/library/memcached:1.6.45,ncurses-bin,6.5+20250216-2,cpe:2.3:a:ncurses-bin:ncurses-bin:6.5\+20250216-2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87485,11,docker.io/library/memcached:1.6.45,openssl-provider-legacy,3.5.6-1~deb13u2,cpe:2.3:a:openssl-provider-legacy:openssl-provider-legacy:3.5.6-1\~deb13u2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87486,11,docker.io/library/memcached:1.6.45,passwd,1:4.17.4-2,cpe:2.3:a:passwd:passwd:1\:4.17.4-2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87487,11,docker.io/library/memcached:1.6.45,perl-base,5.40.1-6,cpe:2.3:a:perl-base:perl-base:5.40.1-6:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87488,11,docker.io/library/memcached:1.6.45,sed,4.9-2+deb13u1,cpe:2.3:a:sed:sed:4.9-2\+deb13u1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87489,11,docker.io/library/memcached:1.6.45,sqv,1.3.0-3+b2,cpe:2.3:a:sqv:sqv:1.3.0-3\+b2:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87490,11,docker.io/library/memcached:1.6.45,sysvinit-utils,3.14-4,cpe:2.3:a:sysvinit-utils:sysvinit-utils:3.14-4:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87491,11,docker.io/library/memcached:1.6.45,tar,1.35+dfsg-3.1,cpe:2.3:a:tar:tar:1.35\+dfsg-3.1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87492,11,docker.io/library/memcached:1.6.45,tzdata,2026b-0+deb13u1,cpe:2.3:a:tzdata:tzdata:2026b-0\+deb13u1:*:*:*:*:*:*:*,NOT_IN_DICTIONARY,,,20260725T035002Z
87559,11,docker.io/library/memcached:1.6.45,/usr/bin/[,,,NOT_PRESENT,,,20260725T035002Z
87560,11,docker.io/library/memcached:1.6.45,/usr/bin/apt,,,NOT_PRESENT,,,20260725T035002Z
87561,11,docker.io/library/memcached:1.6.45,/usr/bin/apt-cache,,,NOT_PRESENT,,,20260725T035002Z
87562,11,docker.io/library/memcached:1.6.45,/usr/bin/apt-cdrom,,,NOT_PRESENT,,,20260725T035002Z
87563,11,docker.io/library/memcached:1.6.45,/usr/bin/apt-config,,,NOT_PRESENT,,,20260725T035002Z
87564,11,docker.io/library/memcached:1.6.45,/usr/bin/apt-get,,,NOT_PRESENT,,,20260725T035002Z
87565,11,docker.io/library/memcached:1.6.45,/usr/bin/apt-mark,,,NOT_PRESENT,,,20260725T035002Z
87566,11,docker.io/library/memcached:1.6.45,/usr/bin/arch,,,NOT_PRESENT,,,20260725T035002Z
87567,11,docker.io/library/memcached:1.6.45,/usr/bin/b2sum,,,NOT_PRESENT,,,20260725T035002Z
87568,11,docker.io/library/memcached:1.6.45,/usr/bin/base32,,,NOT_PRESENT,,,20260725T035002Z
87569,11,docker.io/library/memcached:1.6.45,/usr/bin/base64,,,NOT_PRESENT,,,20260725T035002Z
87570,11,docker.io/library/memcached:1.6.45,/usr/bin/basename,,,NOT_PRESENT,,,20260725T035002Z
87571,11,docker.io/library/memcached:1.6.45,/usr/bin/basenc,,,NOT_PRESENT,,,20260725T035002Z
87572,11,docker.io/library/memcached:1.6.45,/usr/bin/bash,,,NOT_PRESENT,,,20260725T035002Z
87573,11,docker.io/library/memcached:1.6.45,/usr/bin/bashbug,,,NOT_PRESENT,,,20260725T035002Z
87574,11,docker.io/library/memcached:1.6.45,/usr/bin/cat,,,NOT_PRESENT,,,20260725T035002Z
87575,11,docker.io/library/memcached:1.6.45,/usr/bin/chage,,,NOT_PRESENT,,,20260725T035002Z
87576,11,docker.io/library/memcached:1.6.45,/usr/bin/chcon,,,NOT_PRESENT,,,20260725T035002Z
87577,11,docker.io/library/memcached:1.6.45,/usr/bin/chfn,,,NOT_PRESENT,,,20260725T035002Z
87578,11,docker.io/library/memcached:1.6.45,/usr/bin/chgrp,,,NOT_PRESENT,,,20260725T035002Z
87579,11,docker.io/library/memcached:1.6.45,/usr/bin/chmod,,,NOT_PRESENT,,,20260725T035002Z
87580,11,docker.io/library/memcached:1.6.45,/usr/bin/choom,,,NOT_PRESENT,,,20260725T035002Z
87581,11,docker.io/library/memcached:1.6.45,/usr/bin/chown,,,NOT_PRESENT,,,20260725T035002Z
87582,11,docker.io/library/memcached:1.6.45,/usr/bin/chrt,,,NOT_PRESENT,,,20260725T035002Z
87583,11,docker.io/library/memcached:1.6.45,/usr/bin/chsh,,,NOT_PRESENT,,,20260725T035002Z
87584,11,docker.io/library/memcached:1.6.45,/usr/bin/cksum,,,NOT_PRESENT,,,20260725T035002Z
87585,11,docker.io/library/memcached:1.6.45,/usr/bin/clear,,,NOT_PRESENT,,,20260725T035002Z
87586,11,docker.io/library/memcached:1.6.45,/usr/bin/clear_console,,,NOT_PRESENT,,,20260725T035002Z
87587,11,docker.io/library/memcached:1.6.45,/usr/bin/cmp,,,NOT_PRESENT,,,20260725T035002Z
87588,11,docker.io/library/memcached:1.6.45,/usr/bin/comm,,,NOT_PRESENT,,,20260725T035002Z
87589,11,docker.io/library/memcached:1.6.45,/usr/bin/cp,,,NOT_PRESENT,,,20260725T035002Z
87590,11,docker.io/library/memcached:1.6.45,/usr/bin/csplit,,,NOT_PRESENT,,,20260725T035002Z
87591,11,docker.io/library/memcached:1.6.45,/usr/bin/cut,,,NOT_PRESENT,,,20260725T035002Z
87592,11,docker.io/library/memcached:1.6.45,/usr/bin/dash,,,NOT_PRESENT,,,20260725T035002Z
87593,11,docker.io/library/memcached:1.6.45,/usr/bin/date,,,NOT_PRESENT,,,20260725T035002Z
87594,11,docker.io/library/memcached:1.6.45,/usr/bin/dd,,,NOT_PRESENT,,,20260725T035002Z
87597,11,docker.io/library/memcached:1.6.45,/usr/bin/debconf,,,NOT_PRESENT,,,20260725T035002Z
87598,11,docker.io/library/memcached:1.6.45,/usr/bin/debconf-apt-progress,,,NOT_PRESENT,,,20260725T035002Z
87599,11,docker.io/library/memcached:1.6.45,/usr/bin/debconf-communicate,,,NOT_PRESENT,,,20260725T035002Z
87600,11,docker.io/library/memcached:1.6.45,/usr/bin/debconf-copydb,,,NOT_PRESENT,,,20260725T035002Z
87601,11,docker.io/library/memcached:1.6.45,/usr/bin/debconf-escape,,,NOT_PRESENT,,,20260725T035002Z
87602,11,docker.io/library/memcached:1.6.45,/usr/bin/debconf-set-selections,,,NOT_PRESENT,,,20260725T035002Z
87603,11,docker.io/library/memcached:1.6.45,/usr/bin/debconf-show,,,NOT_PRESENT,,,20260725T035002Z
87595,11,docker.io/library/memcached:1.6.45,/usr/bin/deb-systemd-helper,,,NOT_PRESENT,,,20260725T035002Z
87596,11,docker.io/library/memcached:1.6.45,/usr/bin/deb-systemd-invoke,,,NOT_PRESENT,,,20260725T035002Z
87604,11,docker.io/library/memcached:1.6.45,/usr/bin/df,,,NOT_PRESENT,,,20260725T035002Z
87605,11,docker.io/library/memcached:1.6.45,/usr/bin/diff,,,NOT_PRESENT,,,20260725T035002Z
87606,11,docker.io/library/memcached:1.6.45,/usr/bin/diff3,,,NOT_PRESENT,,,20260725T035002Z
87607,11,docker.io/library/memcached:1.6.45,/usr/bin/dir,,,NOT_PRESENT,,,20260725T035002Z
87608,11,docker.io/library/memcached:1.6.45,/usr/bin/dircolors,,,NOT_PRESENT,,,20260725T035002Z
87609,11,docker.io/library/memcached:1.6.45,/usr/bin/dirname,,,NOT_PRESENT,,,20260725T035002Z
87610,11,docker.io/library/memcached:1.6.45,/usr/bin/dmesg,,,NOT_PRESENT,,,20260725T035002Z
87611,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg,,,NOT_PRESENT,,,20260725T035002Z
87612,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-deb,,,NOT_PRESENT,,,20260725T035002Z
87613,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-divert,,,NOT_PRESENT,,,20260725T035002Z
87614,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-maintscript-helper,,,NOT_PRESENT,,,20260725T035002Z
87615,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-query,,,NOT_PRESENT,,,20260725T035002Z
87616,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-realpath,,,NOT_PRESENT,,,20260725T035002Z
87617,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-split,,,NOT_PRESENT,,,20260725T035002Z
87618,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-statoverride,,,NOT_PRESENT,,,20260725T035002Z
87619,11,docker.io/library/memcached:1.6.45,/usr/bin/dpkg-trigger,,,NOT_PRESENT,,,20260725T035002Z
87620,11,docker.io/library/memcached:1.6.45,/usr/bin/du,,,NOT_PRESENT,,,20260725T035002Z
87621,11,docker.io/library/memcached:1.6.45,/usr/bin/echo,,,NOT_PRESENT,,,20260725T035002Z
87622,11,docker.io/library/memcached:1.6.45,/usr/bin/egrep,,,NOT_PRESENT,,,20260725T035002Z
87623,11,docker.io/library/memcached:1.6.45,/usr/bin/env,,,NOT_PRESENT,,,20260725T035002Z
87624,11,docker.io/library/memcached:1.6.45,/usr/bin/expand,,,NOT_PRESENT,,,20260725T035002Z
87625,11,docker.io/library/memcached:1.6.45,/usr/bin/expiry,,,NOT_PRESENT,,,20260725T035002Z
87626,11,docker.io/library/memcached:1.6.45,/usr/bin/expr,,,NOT_PRESENT,,,20260725T035002Z
87627,11,docker.io/library/memcached:1.6.45,/usr/bin/factor,,,NOT_PRESENT,,,20260725T035002Z
87628,11,docker.io/library/memcached:1.6.45,/usr/bin/fallocate,,,NOT_PRESENT,,,20260725T035002Z
87629,11,docker.io/library/memcached:1.6.45,/usr/bin/false,,,NOT_PRESENT,,,20260725T035002Z
87630,11,docker.io/library/memcached:1.6.45,/usr/bin/fgrep,,,NOT_PRESENT,,,20260725T035002Z
87631,11,docker.io/library/memcached:1.6.45,/usr/bin/find,,,NOT_PRESENT,,,20260725T035002Z
87632,11,docker.io/library/memcached:1.6.45,/usr/bin/findmnt,,,NOT_PRESENT,,,20260725T035002Z
87633,11,docker.io/library/memcached:1.6.45,/usr/bin/flock,,,NOT_PRESENT,,,20260725T035002Z
87634,11,docker.io/library/memcached:1.6.45,/usr/bin/fmt,,,NOT_PRESENT,,,20260725T035002Z
87635,11,docker.io/library/memcached:1.6.45,/usr/bin/fold,,,NOT_PRESENT,,,20260725T035002Z
87636,11,docker.io/library/memcached:1.6.45,/usr/bin/getconf,,,NOT_PRESENT,,,20260725T035002Z
87637,11,docker.io/library/memcached:1.6.45,/usr/bin/getent,,,NOT_PRESENT,,,20260725T035002Z
87638,11,docker.io/library/memcached:1.6.45,/usr/bin/getopt,,,NOT_PRESENT,,,20260725T035002Z
87639,11,docker.io/library/memcached:1.6.45,/usr/bin/gpasswd,,,NOT_PRESENT,,,20260725T035002Z
87640,11,docker.io/library/memcached:1.6.45,/usr/bin/grep,,,NOT_PRESENT,,,20260725T035002Z
87641,11,docker.io/library/memcached:1.6.45,/usr/bin/groups,,,NOT_PRESENT,,,20260725T035002Z
87642,11,docker.io/library/memcached:1.6.45,/usr/bin/gunzip,,,NOT_PRESENT,,,20260725T035002Z
87643,11,docker.io/library/memcached:1.6.45,/usr/bin/gzexe,,,NOT_PRESENT,,,20260725T035002Z
87644,11,docker.io/library/memcached:1.6.45,/usr/bin/gzip,,,NOT_PRESENT,,,20260725T035002Z
87645,11,docker.io/library/memcached:1.6.45,/usr/bin/hardlink,,,NOT_PRESENT,,,20260725T035002Z
87646,11,docker.io/library/memcached:1.6.45,/usr/bin/head,,,NOT_PRESENT,,,20260725T035002Z
87647,11,docker.io/library/memcached:1.6.45,/usr/bin/hostid,,,NOT_PRESENT,,,20260725T035002Z
87648,11,docker.io/library/memcached:1.6.45,/usr/bin/hostname,,,NOT_PRESENT,,,20260725T035002Z
87649,11,docker.io/library/memcached:1.6.45,/usr/bin/iconv,,,NOT_PRESENT,,,20260725T035002Z
87650,11,docker.io/library/memcached:1.6.45,/usr/bin/id,,,NOT_PRESENT,,,20260725T035002Z
87651,11,docker.io/library/memcached:1.6.45,/usr/bin/infocmp,,,NOT_PRESENT,,,20260725T035002Z
87652,11,docker.io/library/memcached:1.6.45,/usr/bin/install,,,NOT_PRESENT,,,20260725T035002Z
87653,11,docker.io/library/memcached:1.6.45,/usr/bin/ionice,,,NOT_PRESENT,,,20260725T035002Z
87654,11,docker.io/library/memcached:1.6.45,/usr/bin/ipcmk,,,NOT_PRESENT,,,20260725T035002Z
87655,11,docker.io/library/memcached:1.6.45,/usr/bin/ipcrm,,,NOT_PRESENT,,,20260725T035002Z
87656,11,docker.io/library/memcached:1.6.45,/usr/bin/ipcs,,,NOT_PRESENT,,,20260725T035002Z
87657,11,docker.io/library/memcached:1.6.45,/usr/bin/ischroot,,,NOT_PRESENT,,,20260725T035002Z
87658,11,docker.io/library/memcached:1.6.45,/usr/bin/join,,,NOT_PRESENT,,,20260725T035002Z
87659,11,docker.io/library/memcached:1.6.45,/usr/bin/ldd,,,NOT_PRESENT,,,20260725T035002Z
87660,11,docker.io/library/memcached:1.6.45,/usr/bin/link,,,NOT_PRESENT,,,20260725T035002Z
87661,11,docker.io/library/memcached:1.6.45,/usr/bin/ln,,,NOT_PRESENT,,,20260725T035002Z
87662,11,docker.io/library/memcached:1.6.45,/usr/bin/locale,,,NOT_PRESENT,,,20260725T035002Z
87663,11,docker.io/library/memcached:1.6.45,/usr/bin/localedef,,,NOT_PRESENT,,,20260725T035002Z
87664,11,docker.io/library/memcached:1.6.45,/usr/bin/logger,,,NOT_PRESENT,,,20260725T035002Z
87665,11,docker.io/library/memcached:1.6.45,/usr/bin/login,,,NOT_PRESENT,,,20260725T035002Z
87666,11,docker.io/library/memcached:1.6.45,/usr/bin/logname,,,NOT_PRESENT,,,20260725T035002Z
87667,11,docker.io/library/memcached:1.6.45,/usr/bin/ls,,,NOT_PRESENT,,,20260725T035002Z
87668,11,docker.io/library/memcached:1.6.45,/usr/bin/lsblk,,,NOT_PRESENT,,,20260725T035002Z
87669,11,docker.io/library/memcached:1.6.45,/usr/bin/lscpu,,,NOT_PRESENT,,,20260725T035002Z
87670,11,docker.io/library/memcached:1.6.45,/usr/bin/lsipc,,,NOT_PRESENT,,,20260725T035002Z
87671,11,docker.io/library/memcached:1.6.45,/usr/bin/lslocks,,,NOT_PRESENT,,,20260725T035002Z
87672,11,docker.io/library/memcached:1.6.45,/usr/bin/lslogins,,,NOT_PRESENT,,,20260725T035002Z
87673,11,docker.io/library/memcached:1.6.45,/usr/bin/lsmem,,,NOT_PRESENT,,,20260725T035002Z
87674,11,docker.io/library/memcached:1.6.45,/usr/bin/lsns,,,NOT_PRESENT,,,20260725T035002Z
87675,11,docker.io/library/memcached:1.6.45,/usr/bin/mawk,,,NOT_PRESENT,,,20260725T035002Z
87676,11,docker.io/library/memcached:1.6.45,/usr/bin/mcookie,,,NOT_PRESENT,,,20260725T035002Z
87677,11,docker.io/library/memcached:1.6.45,/usr/bin/md5sum,,,NOT_PRESENT,,,20260725T035002Z
87678,11,docker.io/library/memcached:1.6.45,/usr/bin/mkdir,,,NOT_PRESENT,,,20260725T035002Z
87679,11,docker.io/library/memcached:1.6.45,/usr/bin/mkfifo,,,NOT_PRESENT,,,20260725T035002Z
87680,11,docker.io/library/memcached:1.6.45,/usr/bin/mknod,,,NOT_PRESENT,,,20260725T035002Z
87681,11,docker.io/library/memcached:1.6.45,/usr/bin/mktemp,,,NOT_PRESENT,,,20260725T035002Z
87682,11,docker.io/library/memcached:1.6.45,/usr/bin/more,,,NOT_PRESENT,,,20260725T035002Z
87683,11,docker.io/library/memcached:1.6.45,/usr/bin/mount,,,NOT_PRESENT,,,20260725T035002Z
87684,11,docker.io/library/memcached:1.6.45,/usr/bin/mountpoint,,,NOT_PRESENT,,,20260725T035002Z
87685,11,docker.io/library/memcached:1.6.45,/usr/bin/mv,,,NOT_PRESENT,,,20260725T035002Z
87686,11,docker.io/library/memcached:1.6.45,/usr/bin/namei,,,NOT_PRESENT,,,20260725T035002Z
87687,11,docker.io/library/memcached:1.6.45,/usr/bin/newgrp,,,NOT_PRESENT,,,20260725T035002Z
87688,11,docker.io/library/memcached:1.6.45,/usr/bin/nice,,,NOT_PRESENT,,,20260725T035002Z
87689,11,docker.io/library/memcached:1.6.45,/usr/bin/nl,,,NOT_PRESENT,,,20260725T035002Z
87690,11,docker.io/library/memcached:1.6.45,/usr/bin/nohup,,,NOT_PRESENT,,,20260725T035002Z
87691,11,docker.io/library/memcached:1.6.45,/usr/bin/nproc,,,NOT_PRESENT,,,20260725T035002Z
87692,11,docker.io/library/memcached:1.6.45,/usr/bin/nsenter,,,NOT_PRESENT,,,20260725T035002Z
87693,11,docker.io/library/memcached:1.6.45,/usr/bin/numfmt,,,NOT_PRESENT,,,20260725T035002Z
87694,11,docker.io/library/memcached:1.6.45,/usr/bin/od,,,NOT_PRESENT,,,20260725T035002Z
